-33 2327 -33 2336
a3649 2403 1728 6 16
a4979 2410 1728 4 16
a2315 2415 1728 2 16
a3646 2418 1728 12 16
a4978 2431 1728 12 16
a2316 2444 1728 2 16
a3647 1344 1744 8 16
a4977 1353 1744 12 16
a2313 1366 1744 14 16
a3644 1381 1744 16 16
a4976 1398 1744 14 16
a2314 1413 1744 8 16
a3645 1422 1744 12 16
a4975 1435 1744 8 16
a2311 1444 1744 2 16
a3642 1447 1744 42 16
a4974 1490 1744 8 16
a2312 1499 1744 8 16
a3643 1508 1744 28 16
a4973 1537 1744 12 16
a3640 1550 1744 4 16
a4972 1555 1744 2 16
a2310 1558 1744 16 16
a3641 1174 864 84 96
a4971 1575 1744 26 16
a4981 1174 960 84 96
a3650 1602 1744 8 16
a4980 1611 1744 2 16
a779 1614 1744 6 16
a775 1621 1744 4 16
a776 1626 1744 2 16
a777 1629 1744 14 16
a778 1644 1744 12 16
a771 1657 1744 8 16
a772 1666 1744 22 16
a773 1689 1744 6 16
a774 1696 1744 2 16
a1059 1699 1744 8 16
a1056 1708 1744 12 16
a2388 1721 1744 2 16
a1055 1724 1744 14 16
a2389 1739 1744 12 16
a1058 1752 1744 2 16
a2386 1755 1744 8 16
a1057 1764 1744 8 16
a2387 1773 1744 14 16
a1063 1788 1744 8 16
a2395 1797 1744 2 16
a1062 1800 1744 14 16
a2396 1815 1744 2 16
a1065 1818 1744 4 16
a2393 1823 1744 16 16
a1064 1840 1744 4 16
a2394 1845 1744 6 16
a2391 1852 1744 14 16
a2392 1867 1744 2 16
a1061 1870 1744 8 16
a1060 1879 1744 8 16
a2390 1888 1744 14 16
a790 1903 1744 8 16
a791 1912 1744 14 16
a792 1927 1744 6 16
a1049 1934 1744 14 16
a1048 1949 1744 6 16
a2379 1956 1744 2 16
a1045 1959 1744 18 16
a2377 1978 1744 8 16
a1044 1987 1744 24 16
a2378 2012 1744 14 16
a1047 2027 1744 6 16
a2375 2034 1744 8 16
a1046 2043 1744 16 16
a2376 2060 1744 12 16
a1052 2073 1744 2 16
a2384 2076 1744 2 16
a1051 2079 1744 8 16
a2385 2088 1744 20 16
a1054 2109 1744 8 16
a2382 2118 1744 2 16
a1053 2121 1744 6 16
a2383 2128 1744 12 16
a2380 2141 1744 16 16
a2381 2158 1744 12 16
a1050 2171 1744 12 16
a797 2184 1744 14 16
a798 2199 1744 12 16
a799 2212 1744 8 16
a793 2221 1744 2 16
a794 2224 1744 12 16
a795 2237 1744 8 16
a796 2246 1744 8 16
a1038 2255 1744 8 16
a1037 2264 1744 2 16
a2368 2267 1744 12 16
a3699 2280 1744 8 16
a1039 2289 1744 2 16
a2369 2292 1744 8 16
a1034 2301 1744 8 16
a2366 2310 1744 2 16
a3697 2313 1744 6 16
a1033 2320 1744 8 16
a2367 2329 1744 14 16
a3698 2344 1744 14 16
a1036 2359 1744 14 16
a2364 2374 1744 6 16
a3695 2381 1744 12 16
a1035 2394 1744 10 16
a2365 2405 1744 16 16
a3696 1344 1760 12 16
a1041 1357 1760 2 16
a2373 1360 1760 8 16
a1040 1369 1760 12 16
a2374 1382 1760 14 16
a1043 1397 1760 18 16
a2371 1416 1760 6 16
a1042 1423 1760 10 16
a2372 1434 1760 6 16
a2370 1441 1760 2 16
a1027 1444 1760 14 16
a2359 1459 1760 14 16
a1026 1474 1760 2 16
a1029 1477 1760 6 16
a2357 1484 1760 4 16
a3688 1489 1760 12 16
a1028 1502 1760 2 16
a2358 1505 1760 8 16
a3689 1514 1760 8 16
a1023 1523 1760 16 16
a2355 1540 1760 14 16
a3686 1555 1760 8 16
a1022 1564 1760 14 16
a2356 1579 1760 8 16
a3687 1588 1760 14 16
a1025 1603 1760 2 16
a2353 1606 1760 6 16
a3684 1613 1760 6 16
a1024 1620 1760 42 16
a2354 1663 1760 12 16
a3685 1676 1760 16 16
a1030 1693 1760 14 16
a2362 1708 1760 6 16
a3693 1715 1760 6 16
a2363 1722 1760 12 16
a3694 1735 1760 12 16
a1032 1748 1760 14 16
a2360 1763 1760 8 16
a3691 1772 1760 14 16
a1031 1787 1760 12 16
a2361 1800 1760 42 16
a3692 1843 1760 8 16
a3690 1852 1760 8 16
a3718 1861 1760 14 16
a3719 1876 1760 6 16
a3716 1883 1760 2 16
a3717 1886 1760 8 16
a3714 1895 1760 6 16
a3715 1902 1760 12 16
a3712 1915 1760 42 16
a3713 1958 1760 4 16
a3710 1963 1760 4 16
a3711 1968 1760 12 16
a3709 1981 1760 4 16
a3707 1986 1760 14 16
a3708 2001 1760 6 16
a3705 2008 1760 24 16
a3706 2033 1760 8 16
a3703 2042 1760 8 16
a3704 2051 1760 16 16
a3701 2068 1760 4 16
a3702 2073 1760 8 16
a3700 2082 1760 6 16
a2429 2089 1760 14 16
a2427 2104 1760 6 16
a3758 2111 1760 6 16
a2428 2118 1760 24 16
a3759 2143 1760 42 16
a2425 2186 1760 6 16
a3756 2193 1760 16 16
a2426 2210 1760 14 16
a3757 2225 1760 20 16
a2423 2246 1760 14 16
a3754 2261 1760 8 16
a2424 2270 1760 8 16
a3755 2279 1760 10 16
a2421 2290 1760 6 16
a3752 2297 1760 4 16
a2422 2302 1760 4 16
a3753 2307 1760 4 16
a3750 2312 1760 2 16
a2420 2315 1760 4 16
a3751 2320 1760 14 16
a3760 2335 1760 2 16
a2418 2338 1760 18 16
a3749 2357 1760 6 16
a2419 2364 1760 2 16
a2416 2367 1760 16 16
a3747 1174 1056 84 96
a2417 2384 1760 2 16
a3748 2387 1760 8 16
a2414 2396 1760 2 16
a3745 2399 1760 16 16
a2415 2416 1760 4 16
a3746 1344 1776 10 16
a2412 1355 1776 2 16
a3743 1358 1776 12 16
a2413 1371 1776 8 16
a3744 1380 1776 8 16
a2410 1389 1776 14 16
a3741 1404 1776 14 16
a2411 1419 1776 12 16
a3742 1432 1776 6 16
a3740 1439 1776 6 16
a2409 1446 1776 4 16
a2407 1451 1776 14 16
a3738 1466 1776 14 16
a2408 1481 1776 14 16
a3739 1496 1776 18 16
a2405 1515 1776 2 16
a3736 1518 1776 20 16
a2406 1539 1776 14 16
a3737 1554 1776 12 16
a2403 1567 1776 18 16
a3734 1586 1776 14 16
a2404 1601 1776 2 16
a3735 1604 1776 4 16
a2401 1609 1776 10 16
a3732 1620 1776 14 16
a2402 1635 1776 2 16
a3733 1638 1776 8 16
a3730 1647 1776 14 16
a2400 1662 1776 4 16
a3731 1667 1776 14 16
a3729 1682 1776 8 16
a3727 1691 1776 2 16
a3728 1694 1776 24 16
a3725 1719 1776 8 16
a3726 1728 1776 6 16
a3723 1735 1776 4 16
a3724 1740 1776 14 16
a3721 1755 1776 6 16
a3722 1762 1776 6 16
a3720 1769 1776 4 16
a805 1774 1776 14 16
a806 1789 1776 10 16
a807 1800 1776 14 16
a808 1815 1776 8 16
a801 1824 1776 8 16
a802 1833 1776 2 16
a803 1836 1776 2 16
a804 1839 1776 12 16
a800 1852 1776 2 16
a827 1855 1776 4 16
a828 1860 1776 12 16
a829 1873 1776 14 16
a823 1888 1776 2 16
a824 1891 1776 8 16
a825 1900 1776 12 16
a826 1913 1776 6 16
a820 1920 1776 18 16
a821 1939 1776 8 16
a822 1948 1776 2 16
a809 1951 1776 2 16
a816 1954 1776 2 16
a817 1957 1776 4 16
a818 1962 1776 6 16
a819 1969 1776 4 16
a812 1974 1776 20 16
a813 1995 1776 12 16
a814 2008 1776 8 16
a815 2017 1776 6 16
a810 2024 1776 12 16
a811 2037 1776 14 16
a849 2052 1776 16 16
a845 2069 1776 2 16
a846 2072 1776 8 16
a847 2081 1776 6 16
a848 2088 1776 2 16
a841 2091 1776 14 16
a842 2106 1776 8 16
a843 2115 1776 6 16
a844 2122 1776 2 16
a840 2125 1776 30 16
a838 2156 1776 16 16
a839 2173 1776 14 16
a834 2188 1776 2 16
a835 2191 1776 16 16
a836 2208 1776 20 16
a837 2229 1776 6 16
a830 2236 1776 24 16
a831 2261 1776 14 16
a832 2276 1776 12 16
a833 2289 1776 6 16
a867 2296 1776 14 16
a868 2311 1776 6 16
a869 2318 1776 6 16
a863 2325 1776 6 16
a864 2332 1776 6 16
a865 2339 1776 2 16
a866 2342 1776 16 16
a860 2359 1776 14 16
a861 2374 1776 8 16
a862 2383 1776 12 16
a856 2396 1776 14 16
a857 2411 1776 16 16
a858 1344 1792 20 16
a859 1365 1792 12 16
a852 1378 1792 26 16
a853 1405 1792 6 16
a854 1412 1792 2 16
a855 1415 1792 8 16
a850 1424 1792 4 16
a851 1429 1792 16 16
a880 1446 1792 12 16
a1379 1459 1792 18 16
a1378 1478 1792 2 16
a1375 1481 1792 8 16
a1374 1490 1792 12 16
a1377 1503 1792 10 16
a1376 1514 1792 4 16
a1382 1519 1792 4 16
a1381 1524 1792 6 16
a1384 1531 1792 14 16
a1383 1546 1792 14 16
a889 1561 1792 8 16
a1380 1570 1792 4 16
a885 1575 1792 14 16
a886 1590 1792 16 16
a887 1607 1792 2 16
a888 1610 1792 2 16
a881 1613 1792 6 16
a882 1620 1792 2 16
a883 1623 1792 8 16
a884 1632 1792 8 16
a1368 1641 1792 2 16
a1367 1644 1792 4 16
a2698 1649 1792 14 16
a1369 1664 1792 4 16
a2699 1669 1792 2 16
a1364 1672 1792 4 16
a2696 1677 1792 2 16
a1363 1680 1792 14 16
a2697 1695 1792 20 16
a1366 1716 1792 2 16
a2694 1719 1792 16 16
a1365 1736 1792 2 16
a2695 1739 1792 8 16
a1371 1748 1792 8 16
a1370 1757 1792 8 16
a1373 1766 1792 6 16
a1372 1773 1792 8 16
a878 1782 1792 24 16
a879 1807 1792 14 16
a874 1822 1792 2 16
a875 1825 1792 8 16
a876 1834 1792 8 16
a877 1843 1792 16 16
a870 1860 1792 10 16
a871 1871 1792 8 16
a872 1880 1792 10 16
a873 1891 1792 6 16
a1357 1898 1792 14 16
a2689 1913 1792 8 16
a1356 1922 1792 6 16
a1359 1929 1792 16 16
a2687 1946 1792 16 16
a1358 1963 1792 14 16
a2688 1978 1792 8 16
a1353 1987 1792 18 16
a2685 2006 1792 14 16
a1352 2021 1792 24 16
a2686 2046 1792 6 16
a1355 2053 1792 14 16
a2683 2068 1792 24 16
a1354 2093 1792 8 16
a2684 1174 1152 84 96
a1360 2102 1792 24 16
a2692 2127 1792 14 16
a2693 2142 1792 2 16
a1362 2145 1792 6 16
a2690 2152 1792 4 16
a1361 2157 1792 4 16
a2691 2162 1792 4 16
a890 2167 1792 8 16
a891 2176 1792 6 16
a1349 2183 1792 20 16
a1346 2204 1792 8 16
a2678 2213 1792 4 16
a1345 2218 1792 2 16
a2679 2221 1792 14 16
a1348 2236 1792 6 16
a2676 2243 1792 14 16
a1347 2258 1792 6 16
a2677 2265 1792 14 16
a1342 2280 1792 14 16
a2674 1174 1248 84 96
a1341 2295 1792 14 16
a2675 2310 1792 6 16
a1344 2317 1792 8 16
a2672 2326 1792 14 16
a1343 2341 1792 6 16
a2673 2348 1792 18 16
a2681 2367 1792 28 16
a2682 2396 1792 14 16
a1351 2411 1792 10 16
a1350 2422 1792 16 16
a2680 1344 1808 6 16
a896 1351 1808 6 16
a897 1358 1808 8 16
a898 1367 1808 8 16
a899 1376 1808 8 16
a892 1385 1808 2 16
a893 1388 1808 22 16
a894 1411 1808 2 16
a895 1414 1808 6 16
a1397 1421 1808 6 16
a1396 1428 1808 4 16
a1399 1433 1808 16 16
a1398 1450 1808 16 16
a1389 1467 1808 20 16
a1386 1488 1808 2 16
a1385 1491 1808 14 16
a1388 1506 1808 8 16
a1387 1515 1808 2 16
a1393 1518 1808 8 16
a1392 1527 1808 6 16
a1395 1534 1808 8 16
a1394 1543 1808 6 16
a1391 1550 1808 20 16
a1390 1571 1808 12 16
a1419 1584 1808 6 16
a1416 1591 1808 18 16
a2748 1610 1808 6 16
a1415 1617 1808 20 16
a2749 1638 1808 2 16
a1418 1641 1808 4 16
a2746 1646 1808 8 16
a1417 1655 1808 2 16
a2747 1658 1808 8 16
a1412 1667 1808 12 16
a2744 1680 1808 10 16
a1411 1691 1808 6 16
a2745 1698 1808 8 16
a1414 1707 1808 20 16
a2742 1728 1808 6 16
a1413 1735 1808 16 16
a2743 1752 1808 14 16
a2740 1767 1808 6 16
a2741 1774 1808 6 16
a1410 1781 1808 30 16
a1409 1812 1808 6 16
a1408 1819 1808 14 16
a2739 1834 1808 10 16
a1405 1845 1808 10 16
a2737 1856 1808 8 16
a1404 1865 1808 4 16
a2738 1870 1808 24 16
a1407 1895 1808 4 16
a2735 1900 1808 14 16
a1406 1915 1808 6 16
a2736 1922 1808 8 16
a1401 1931 1808 8 16
a2733 1940 1808 8 16
a1400 1949 1808 8 16
a2734 1958 1808 6 16
a1403 1965 1808 4 16
a2731 1970 1808 6 16
a1402 1977 1808 12 16
a2732 1990 1808 12 16
a2730 2003 1808 12 16
a11 2016 1808 8 16
a10 2025 1808 42 16
a13 2068 1808 8 16
a2728 2077 1808 4 16
a12 2082 1808 12 16
a2729 2095 1808 2 16
a15 2098 1808 14 16
a2726 2113 1808 14 16
a14 2128 1808 6 16
a2727 2135 1808 6 16
a17 2142 1808 8 16
a2724 2151 1808 10 16
a16 2162 1808 8 16
a2725 2171 1808 2 16
a19 2174 1808 4 16
a2722 2179 1808 8 16
a18 2188 1808 24 16
a2723 2213 1808 6 16
a2720 2220 1808 8 16
a2721 2229 1808 6 16
a20 2236 1808 6 16
a22 1174 1344 84 96
a2719 2243 1808 4 16
a21 2248 1808 2 16
a24 2251 1808 14 16
a2717 2266 1808 4 16
a23 1174 1440 84 96
a2718 2271 1808 2 16
a26 1174 1536 84 96
a2715 2274 1808 14 16
a25 2289 1808 24 16
a2716 2314 1808 6 16
a28 2321 1808 8 16
a2713 2330 1808 16 16
a27 2347 1808 14 16
a2714 2362 1808 8 16
a2711 2371 1808 6 16
a29 2378 1808 4 16
a2712 2383 1808 28 16
a2710 2412 1808 12 16
a31 2425 1808 2 16
a30 1344 1824 8 16
a33 1353 1824 14 16
a32 1368 1824 16 16
a35 1385 1824 14 16
a34 1400 1824 2 16
a37 1403 1824 8 16
a36 1412 1824 2 16
a1459 1415 1824 24 16
a39 1440 1824 6 16
a38 1447 1824 6 16
a1456 1454 1824 2 16
a2788 1457 1824 2 16
a1455 1460 1824 14 16
a2789 1475 1824 6 16
a1458 1482 1824 2 16
a2786 1485 1824 2 16
a1457 1488 1824 4 16
a2787 1493 1824 42 16
a1452 1536 1824 6 16
a2784 1543 1824 10 16
a1451 1554 1824 12 16
a2785 1567 1824 8 16
a1454 1576 1824 8 16
a2782 1585 1824 2 16
a1453 1588 1824 8 16
a2783 1597 1824 6 16
a2791 1604 1824 6 16
a2792 1611 1824 4 16
a1461 1616 1824 8 16
a1460 1625 1824 26 16
a2790 1652 1824 12 16
a40 1665 1824 12 16
a42 1678 1824 2 16
a41 1681 1824 6 16
a44 1688 1824 6 16
a43 1695 1824 16 16
a46 1712 1824 16 16
a45 1729 1824 6 16
a48 1736 1824 8 16
a1449 1745 1824 4 16
a47 1750 1824 12 16
a1448 1763 1824 2 16
a2779 1766 1824 4 16
a49 1771 1824 6 16
a1445 1778 1824 2 16
a2777 1174 1632 84 96
a1444 1781 1824 14 16
a2778 1796 1824 4 16
a1447 1801 1824 8 16
a2775 1810 1824 6 16
a1446 1817 1824 6 16
a2776 1824 1824 8 16
a1441 1833 1824 14 16
a2773 1848 1824 14 16
a1440 1863 1824 6 16
a2774 1870 1824 6 16
a1443 1877 1824 8 16
a2771 1886 1824 6 16
a1442 1893 1824 16 16
a2772 1910 1824 8 16
a2780 1919 1824 8 16
a2781 1928 1824 2 16
a1450 1931 1824 14 16
a51 1946 1824 6 16
a50 1953 1824 8 16
a53 1962 1824 6 16
a52 1969 1824 12 16
a55 1982 1824 6 16
a54 1989 1824 16 16
a57 2006 1824 6 16
a56 2013 1824 14 16
a59 2028 1824 14 16
a1438 2043 1824 42 16
a58 2086 1824 8 16
a1437 2095 1824 6 16
a2768 2102 1824 8 16
a1439 2111 1824 14 16
a2769 2126 1824 12 16
a1434 2139 1824 4 16
a2766 2144 1824 6 16
a1433 2151 1824 6 16
a2767 2158 1824 8 16
a1436 2167 1824 6 16
a2764 2174 1824 2 16
a1435 2177 1824 20 16
a2765 2198 1824 24 16
a1430 2223 1824 4 16
a2762 2228 1824 14 16
a2763 2243 1824 2 16
a1432 2246 1824 4 16
a2760 2251 1824 8 16
a1431 2260 1824 14 16
a2761 2275 1824 12 16
a2770 2288 1824 14 16
a60 2303 1824 42 16
a62 2346 1824 8 16
a61 2355 1824 4 16
a64 2360 1824 2 16
a63 2363 1824 14 16
a66 2378 1824 6 16
a65 2385 1824 8 16
a68 2394 1824 6 16
a67 2401 1824 4 16
a1427 1174 1728 84 96
a2759 2406 1824 2 16
a69 2409 1824 14 16
a1426 2424 1824 12 16
a1429 1344 1840 16 16
a2757 1361 1840 8 16
a1428 1370 1840 2 16
a2758 1373 1840 10 16
a1423 1384 1840 12 16
a2755 1397 1840 14 16
a1422 1412 1840 4 16
a2756 1417 1840 14 16
a1425 1432 1840 8 16
a2753 1441 1840 2 16
a1424 1444 1840 14 16
a2754 1459 1840 8 16
a2751 1468 1840 6 16
a2752 1475 1840 14 16
a1421 1490 1840 16 16
a1420 1507 1840 14 16
a2750 1522 1840 16 16
a71 1539 1840 24 16
a70 1564 1840 6 16
a73 1571 1840 6 16
a72 1578 1840 12 16
a75 1591 1840 2 16
a74 1594 1840 16 16
a77 1611 1840 12 16
a76 1624 1840 2 16
a79 1627 1840 6 16
a78 1634 1840 2 16
a80 1637 1840 8 16
a82 1646 1840 8 16
a81 1655 1840 6 16
a84 1662 1840 12 16
a83 1675 1840 8 16
a86 1684 1840 4 16
a85 1689 1840 16 16
a88 1706 1840 16 16
a87 1723 1840 6 16
a89 1730 1840 8 16
a91 1739 1840 4 16
a90 1744 1840 2 16
a93 1747 1840 4 16
a92 1752 1840 2 16
a95 1755 1840 4 16
a94 1760 1840 14 16
a97 1775 1840 12 16
a96 1788 1840 2 16
a99 1791 1840 24 16
a98 1816 1840 16 16
a2708 1833 1840 14 16
a2709 1848 1840 14 16
a2706 1863 1840 2 16
a2707 1866 1840 24 16
a2704 1891 1840 8 16
a2705 1900 1840 12 16
a2702 1913 1840 12 16
a2703 1926 1840 8 16
a2700 1935 1840 2 16
a2701 1938 1840 14 16
a904 1953 1840 8 16
a905 1962 1840 4 16
a906 1967 1840 2 16
a907 1970 1840 8 16
a900 1979 1840 6 16
a901 1174 1824 84 96
a902 1986 1840 12 16
a903 1999 1840 12 16
a919 2012 1840 4 16
a926 2017 1840 14 16
a927 2032 1840 16 16
a928 2049 1840 4 16
a929 2054 1840 6 16
a922 2061 1840 2 16
a923 2064 1840 8 16
a924 2073 1840 8 16
a925 2082 1840 8 16
a920 2091 1840 8 16
a921 2100 1840 6 16
a908 2107 1840 14 16
a909 2122 1840 14 16
a915 2137 1840 8 16
a916 2146 1840 12 16
a917 2159 1840 20 16
a918 2180 1840 34 16
a911 2215 1840 4 16
a912 2220 1840 6 16
a913 2227 1840 6 16
a914 2234 1840 4 16
a910 2239 1840 16 16
a948 2256 1840 16 16
a949 2273 1840 8 16
a944 2282 1840 4 16
a945 2287 1840 10 16
a946 2298 1840 6 16
a947 2305 1840 6 16
a940 2312 1840 16 16
a941 2329 1840 2 16
a942 2332 1840 14 16
a943 2347 1840 14 16
a937 2362 1840 16 16
a938 2379 1840 8 16
a939 2388 1840 4 16
a933 2393 1840 2 16
a934 2396 1840 8 16
a935 2405 1840 4 16
a936 2410 1840 4 16
a930 2415 1840 14 16
a931 2430 1840 14 16
a932 1344 1856 2 16
a966 1347 1856 10 16
a967 1358 1856 14 16
a968 1373 1856 12 16
a969 1386 1856 6 16
a962 1174 1920 84 96
a963 1393 1856 6 16
a964 1400 1856 16 16
a965 1417 1856 8 16
a960 1426 1856 2 16
a961 1429 1856 16 16
a959 1446 1856 12 16
a955 1459 1856 6 16
a956 1466 1856 12 16
a957 1479 1856 6 16
a958 1486 1856 4 16
a951 1491 1856 14 16
a952 1506 1856 8 16
a953 1515 1856 6 16
a954 1522 1856 4 16
a950 1527 1856 14 16
a988 1542 1856 24 16
a989 1567 1856 4 16
a984 1572 1856 18 16
a985 1591 1856 8 16
a986 1600 1856 4 16
a987 1605 1856 12 16
a980 1618 1856 24 16
a981 1643 1856 14 16
a982 1658 1856 10 16
a983 1669 1856 2 16
a977 1174 2016 84 96
a978 1672 1856 16 16
a979 1689 1856 4 16
a973 1694 1856 4 16
a974 1699 1856 18 16
a975 1718 1856 2 16
a976 1721 1856 6 16
a970 1728 1856 6 16
a971 1735 1856 6 16
a972 1742 1856 14 16
a1258 1757 1856 6 16
a1257 1764 1856 4 16
a2588 1769 1856 24 16
a1259 1794 1856 2 16
a2589 1797 1856 4 16
a1254 1802 1856 16 16
a2586 1819 1856 2 16
a1253 1822 1856 6 16
a2587 1829 1856 12 16
a1256 1842 1856 16 16
a2584 1859 1856 16 16
a1255 1876 1856 8 16
a2585 1885 1856 4 16
a1261 1890 1856 2 16
a2593 1893 1856 12 16
a1260 1906 1856 8 16
a2594 1915 1856 2 16
a1263 1918 1856 14 16
a2591 1933 1856 8 16
a1262 1942 1856 2 16
a2592 1945 1856 14 16
a2590 1960 1856 2 16
a990 1963 1856 12 16
a1247 1976 1856 16 16
a2579 1993 1856 4 16
a1246 1998 1856 14 16
a1249 2013 1856 8 16
a2577 2022 1856 16 16
a1248 2039 1856 14 16
a2578 2054 1856 14 16
a1243 2069 1856 10 16
a2575 2080 1856 2 16
a1242 2083 1856 8 16
a2576 2092 1856 14 16
a1245 2107 1856 2 16
a2573 2110 1856 8 16
a1244 2119 1856 14 16
a2574 2134 1856 20 16
a1250 2155 1856 4 16
a2582 2160 1856 6 16
a2583 2167 1856 8 16
a1252 2176 1856 8 16
a2580 2185 1856 6 16
a1251 2192 1856 4 16
a2581 2197 1856 8 16
a999 2206 1856 2 16
a995 2209 1856 8 16
a996 2218 1856 14 16
a997 2233 1856 12 16
a998 2246 1856 8 16
a991 2255 1856 8 16
a992 2264 1856 6 16
a993 2271 1856 6 16
a994 2278 1856 8 16
a1239 2287 1856 6 16
a1236 2294 1856 14 16
a2568 2309 1856 16 16
a3899 2326 1856 2 16
a1235 2329 1856 24 16
a2569 2354 1856 6 16
a1238 2361 1856 2 16
a2566 2364 1856 8 16
a3897 2373 1856 8 16
a1237 2382 1856 10 16
a2567 2393 1856 6 16
a3898 2400 1856 4 16
a1232 2405 1856 8 16
a2564 2414 1856 8 16
a3895 2423 1856 8 16
a1231 1344 1872 16 16
a2565 1361 1872 6 16
a3896 1368 1872 6 16
a1234 1375 1872 4 16
a2562 1380 1872 2 16
a3893 1383 1872 20 16
a1233 1404 1872 42 16
a2563 1447 1872 6 16
a3894 1454 1872 4 16
a2571 1459 1872 6 16
a2572 1466 1872 8 16
a1241 1475 1872 10 16
a1240 1486 1872 6 16
a2570 1493 1872 14 16
a1229 1508 1872 6 16
a1228 1515 1872 8 16
a2559 1524 1872 24 16
a1225 1549 1872 6 16
a2557 1556 1872 6 16
a3888 1563 1872 24 16
a1224 1588 1872 4 16
a2558 1593 1872 8 16
a3889 1602 1872 12 16
a1227 1615 1872 20 16
a2555 1636 1872 6 16
a3886 1643 1872 8 16
a1226 1652 1872 6 16
a2556 1659 1872 16 16
a3887 1676 1872 2 16
a1221 1679 1872 2 16
a2553 1174 2112 84 96
a3884 1682 1872 14 16
a1220 1697 1872 4 16
a2554 1702 1872 14 16
a3885 1717 1872 14 16
a1223 1732 1872 8 16
a2551 1174 2208 84 96
a3882 1741 1872 8 16
a1222 1750 1872 16 16
a2552 1767 1872 2 16
a3883 1770 1872 8 16
a2560 1779 1872 14 16
a3891 1794 1872 8 16
a2561 1803 1872 8 16
a3892 1812 1872 2 16
a1230 1815 1872 4 16
a3890 1820 1872 6 16
a1298 1827 1872 12 16
a1297 1840 1872 6 16
a1299 1847 1872 42 16
a1287 1890 1872 8 16
a1286 1899 1872 18 16
a1289 1918 1872 4 16
a1288 1923 1872 14 16
a1294 1938 1872 16 16
a1293 1955 1872 16 16
a1296 1972 1872 4 16
a1295 1977 1872 4 16
a1290 1982 1872 6 16
a1292 1989 1872 4 16
a1291 1994 1872 8 16
a1279 2003 1872 6 16
a1276 2010 1872 12 16
a1275 2023 1872 6 16
a1278 2030 1872 2 16
a1277 2033 1872 20 16
a1283 2054 1872 4 16
a1282 2059 1872 14 16
a1285 2074 1872 8 16
a1284 2083 1872 14 16
a1281 2098 1872 12 16
a1280 2111 1872 4 16
a1269 2116 1872 20 16
a1268 2137 1872 12 16
a2599 2150 1872 8 16
a1265 2159 1872 4 16
a2597 2164 1872 8 16
a1264 2173 1872 22 16
a2598 2196 1872 14 16
a1267 2211 1872 4 16
a2595 2216 1872 8 16
a1266 2225 1872 6 16
a2596 2232 1872 24 16
a1272 2257 1872 8 16
a1271 2266 1872 8 16
a1274 2275 1872 6 16
a1273 2282 1872 14 16
a1270 2297 1872 42 16
a2629 2340 1872 6 16
a2627 2347 1872 4 16
a3958 2352 1872 14 16
a2628 2367 1872 2 16
a3959 2370 1872 18 16
a2625 2389 1872 14 16
a3956 2404 1872 2 16
a2626 2407 1872 14 16
a3957 2422 1872 6 16
a2623 2429 1872 6 16
a3954 1344 1888 6 16
a2624 1351 1888 2 16
a3955 1354 1888 8 16
a2621 1363 1888 42 16
a3952 1406 1888 8 16
a2622 1415 1888 6 16
a3953 1422 1888 2 16
a3950 1425 1888 4 16
a2620 1430 1888 2 16
a3951 1433 1888 4 16
a2618 1438 1888 20 16
a3949 1459 1888 6 16
a2619 1466 1888 8 16
a2616 1475 1888 14 16
a3947 1490 1888 8 16
a2617 1499 1888 14 16
a3948 1514 1888 8 16
a2614 1523 1888 24 16
a3945 1548 1888 16 16
a2615 1565 1888 8 16
a3946 1574 1888 6 16
a2612 1581 1888 8 16
a3943 1590 1888 12 16
a2613 1603 1888 8 16
a3944 1612 1888 28 16
a2610 1641 1888 18 16
a3941 1660 1888 14 16
a2611 1675 1888 24 16
a3942 1700 1888 16 16
a3940 1717 1888 12 16
a2609 1730 1888 6 16
a2607 1737 1888 12 16
a3938 1750 1888 4 16
a2608 1755 1888 8 16
a3939 1764 1888 14 16
a2605 1779 1888 8 16
a3936 1788 1888 6 16
a2606 1795 1888 8 16
a3937 1804 1888 8 16
a2603 1813 1888 6 16
a3934 1820 1888 6 16
a2604 1827 1888 8 16
a3935 1836 1888 6 16
a2601 1843 1888 16 16
a3932 1860 1888 2 16
a2602 1863 1888 2 16
a3933 1866 1888 2 16
a3930 1869 1888 12 16
a2600 1882 1888 8 16
a3931 1891 1888 2 16
a3929 1894 1888 24 16
a3927 1919 1888 14 16
a3928 1934 1888 14 16
a3925 1949 1888 16 16
a3926 1966 1888 2 16
a3923 1969 1888 6 16
a3924 1976 1888 14 16
a3921 1991 1888 8 16
a3922 2000 1888 4 16
a3920 2005 1888 6 16
a1339 2012 1888 2 16
a1338 2015 1888 8 16
a2669 2024 1888 24 16
a1335 2049 1888 12 16
a2667 2062 1888 12 16
a3998 2075 1888 2 16
a1334 2078 1888 14 16
a2668 2093 1888 6 16
a3999 2100 1888 14 16
a1337 2115 1888 12 16
a2665 2128 1888 30 16
a3996 2159 1888 8 16
a1336 2168 1888 12 16
a2666 2181 1888 2 16
a3997 2184 1888 8 16
a1331 2193 1888 20 16
a2663 2214 1888 8 16
a3994 2223 1888 8 16
a1330 2232 1888 4 16
a2664 2237 1888 10 16
a3995 2248 1888 12 16
a1333 2261 1888 2 16
a2661 2264 1888 14 16
a3992 2279 1888 16 16
a1332 2296 1888 6 16
a2662 2303 1888 16 16
a3993 2320 1888 8 16
a2670 2329 1888 14 16
a2671 2344 1888 42 16
a1340 2387 1888 6 16
